,Holding Period Returns,,,,,,,
DATE,MSFT,XOM,GE,JPM,INTC,C,VWRETD,SPRTRN
12.02.91,-0.00959,-0.02064,0,-0.01439,-0.02778,0.012821,-0.00544,-0.00836
13.02.91,0.021792,0.025761,0.016854,0.036496,-0.0026,0.008439,0.008805,0.009631
14.02.91,-0.04502,-0.01827,-0.00737,-0.04225,-0.01563,0.008368,-0.01113,-0.01301
15.02.91,0.024814,-0.00698,0.033395,0.022059,0.031746,0.016598,0.011688,0.013289
19.02.91,-0.00726,0.002342,0,-0.02158,0.025641,0.016327,0.001522,0.000894
20.02.91,0.002439,0.002336,-0.01795,-0.04412,-0.005,0,-0.01022,-0.01151
21.02.91,-0.02676,0.004662,-0.00366,-0.01539,-0.00503,-0.00803,-0.00025,-0.00047
22.02.91,0.0225,-0.00232,0.016514,0.03125,0.005051,0.004049,0.002227,0.001863
25.02.91,0.007335,0.002326,0.01083,0,0.005025,0,0.00439,0.004403
26.02.91,-0.00728,-0.00232,-0.02143,0,-0.01,-0.01613,-0.01048,-0.01212
27.02.91,0.02934,0.037209,0.012774,0.007576,-0.00505,0.020492,0.011476,0.013588
28.02.91,-0.01425,-0.01121,-0.01247,-0.00752,-0.03046,-0.01205,0.000805,-0.00182
01.03.91,0.019277,0.011338,0.012868,0.045455,0,0.01626,0.008371,0.009263
04.03.91,0.01182,-0.02018,-0.00907,-0.00725,0.005236,0.032,0.000792,-0.00308
05.03.91,0.042056,0.004577,0.010989,0.036496,0.070313,0.034884,0.01872,0.020009
06.03.91,-0.03812,0,-0.00725,0.014085,0.002433,-0.02622,-0.001,-0.00146
07.03.91,-0.0303,0.006834,-0.00547,0,0.004854,-0.01539,0.000183,-0.00069
08.03.91,-0.01442,0.002262,-0.02018,-0.01389,-0.00483,-0.00781,-0.00184,-0.00255
11.03.91,-0.03171,0.002257,0.024345,0.021127,-0.11165,-0.01575,-0.00563,-0.00531
12.03.91,-0.03526,0.013514,-0.00731,-0.03497,-0.01093,-0.008,-0.00815,-0.00786
13.03.91,0.049608,0.017778,0.022099,0.014493,0.052486,0,0.010826,0.012269
14.03.91,-0.02488,-0.00437,-0.01261,-0.00714,-0.00263,-0.01613,-0.00145,-0.00286
15.03.91,-0.01403,0.002193,0.001825,-0.00719,-0.00526,0,-0.00209,0.000241
18.03.91,0.027167,-0.01313,0.001821,0.007246,-0.00529,0,-0.00245,-0.00396
19.03.91,-0.00252,0,-0.01818,-0.00719,-0.03723,-0.03279,-0.01228,-0.01483
20.03.91,0,0.013304,-0.01111,-0.03623,0.019337,-0.00424,0.003677,0.003628
21.03.91,-0.04293,0.002188,-0.00749,-0.03759,-0.03523,-0.00426,-0.00244,-0.00364
22.03.91,-0.01055,0.010917,0,-0.03906,-0.01685,-0.00427,0.001576,0.002455
25.03.91,0.048,0.021598,0.009434,0.04065,0.008571,0.021459,0.006501,0.006395
26.03.91,0.069975,0.006342,0.048598,0.0625,0.065156,0.02521,0.016059,0.017495
27.03.91,0.02497,-0.01891,-0.00891,0.007353,0.010638,0.004098,0.000049,-0.00253
28.03.91,-0.01508,0.002141,0.001799,0.014599,-0.01579,-0.00408,-0.00033,-0.00035
01.04.91,0.005889,-0.01709,0.001795,-0.05036,0.016043,-0.02459,-0.00789,-0.01045
02.04.91,0.051522,0.023913,0.03405,0.068182,0.021053,0.042017,0.019316,0.022085
03.04.91,0.013363,-0.01699,-0.0104,0.056738,0.010309,0.012097,0.001303,-0.00148
04.04.91,0,-0.00648,0.007005,0.026846,0.005102,0.015936,0.00319,0.00219
05.04.91,-0.03297,-0.00217,-0.01391,0,-0.02031,-0.00784,-0.00896,-0.01161
08.04.91,0.0125,0.004357,0.010582,0.006536,0.005181,0,0.005881,0.008792
09.04.91,-0.0101,-0.01085,-0.00524,-0.03896,-0.03866,-0.02767,-0.01007,-0.01347
10.04.91,-0.02494,0.002193,0.015789,-0.01351,0.018767,0.00813,-0.00184,-0.0011
11.04.91,0.032558,0.019694,0.005181,0.034247,0.094737,0.024194,0.011524,0.012006
12.04.91,-0.03378,0.025751,0.003436,-0.00662,0.043269,-0.01575,0.006035,0.007335
15.04.91,0.060606,-0.00418,0.010274,0.046667,-0.0023,0.036,0.001969,0.002077
16.04.91,-0.01319,0.010504,0.015254,0.038217,0.006928,0.023166,0.014234,0.016868
17.04.91,-0.00668,0,0.005008,0.079755,0.004587,-0.02264,0.007752,0.007301
18.04.91,-0.01345,-0.00416,-0.00332,-0.02273,-0.02283,-0.01931,-0.00486,-0.0051
19.04.91,-0.025,0.004175,-0.00833,-0.01744,-0.01168,-0.04331,-0.00983,-0.01097
22.04.91,-0.04779,0,-0.01345,-0.0355,0.007092,-0.03292,-0.00934,-0.00846
23.04.91,-0.0049,0.012474,-0.00681,0.03681,0.007042,0.012766,0.001777,0.002126
24.04.91,0.01353,0,-0.00515,-0.00592,0.025641,0.033613,0.002895,0.002619
25.04.91,-0.02185,-0.02875,-0.01379,0,-0.03636,-0.01626,-0.0073,-0.00917
26.04.91,0,0.006342,0.003497,-0.01191,-0.01651,-0.00413,-0.00138,-0.00061
29.04.91,-0.02978,-0.0063,-0.02439,0.006024,-0.03357,-0.0166,-0.01258,-0.01414
30.04.91,0.012788,0.006342,0.010714,-0.01796,-0.02233,-0.00506,0.002211,0.004523
01.05.91,0.017677,0.014706,0.024735,-0.0061,-0.01523,0.025532,0.011984,0.013161
02.05.91,-0.00248,-0.01242,0,-0.01227,-0.00516,0.004149,0.001921,0.000605
03.05.91,0.007463,-0.00629,0.001724,-0.01242,0.005181,-0.00413,0.000813,0.000736
06.05.91,0.014815,-0.00633,0.003442,-0.01887,0.020619,0,-0.00158,-0.00189
07.05.91,-0.0146,-0.00985,0.003431,0.00641,0.015152,-0.0249,-0.00501,-0.00726
08.05.91,0.017284,0.010846,-0.00342,0.006369,0.024876,-0.00426,0.002349,0.003154
09.05.91,0.026699,0.023605,0.010292,0.012658,0.058252,0.008547,0.011485,0.012523
10.05.91,-0.02837,-0.02935,-0.03226,-0.03125,-0.02752,-0.02119,-0.01568,-0.0196
13.05.91,0.00365,-0.00648,0.003509,0.006452,-0.00472,0,0.001863,0.002715
14.05.91,-0.01818,-0.02174,-0.00874,-0.04487,0.009479,-0.00866,-0.01186,-0.01364
15.05.91,-0.0321,0.002222,0,-0.00671,-0.07512,-0.01747,-0.00984,-0.00821
16.05.91,0.014031,0.022173,0.003527,0.013514,-0.01523,0.013333,0.009216,0.009822
17.05.91,-0.00126,0.006508,0.005272,-0.00667,0,-0.00877,-0.00019,0.000537
20.05.91,-0.00126,0.00431,0.01049,0.006711,0,0.022124,-0.00007,-0.0003
21.05.91,0.029004,0.012876,0.00519,0.006667,-0.03093,0.008658,0.007452,0.008246
22.05.91,0.046569,0,-0.01721,0.02649,0.031915,0.017167,0.002429,0.002238
23.05.91,0.025761,-0.00424,0.012259,0.032258,0.041237,-0.01266,-0.00132,-0.00324
24.05.91,0.004566,-0.00213,0.010381,0.03125,0.009901,-0.00427,0.006378,0.006721
28.05.91,0.006818,0,0.015411,0.018182,0.044118,0.008584,0.010609,0.011788
29.05.91,-0.00452,0.002132,0.006745,-0.01191,-0.01878,0.021277,0.002654,0.002225
30.05.91,0,-0.00426,0.025126,0.012048,0.019139,0.05,0.010107,0.010894
31.05.91,-0.00454,-0.00427,0.016471,0.017857,0.046948,0.003968,0.007129,0.007417
03.06.91,0.020501,0.01073,0.003236,-0.01754,0.049327,0.007905,-0.00248,-0.00454
04.06.91,0.008929,-0.00637,-0.00807,0.047619,-0.01282,-0.00784,-0.00032,-0.00083
05.06.91,-0.00885,-0.01068,-0.01626,0.045455,-0.06926,-0.03162,-0.00523,-0.00683
06.06.91,-0.00781,0.006479,-0.00496,0.01087,-0.00465,0,-0.00339,-0.00379
07.06.91,-0.00787,-0.01288,-0.01495,0.043011,-0.02336,0.008163,-0.00904,-0.01095
10.06.91,0.002268,0.008696,0.005059,-0.04124,-0.03349,-0.0081,-0.00219,-0.00227
11.06.91,0.001131,0.008621,0.010067,0.043478,0.014851,-0.00816,0.004423,0.006551
12.06.91,0.00452,-0.01496,-0.01329,-0.03125,-0.03659,-0.04115,-0.01046,-0.01155
13.06.91,-0.00113,0.004338,0.008418,0.005376,-0.01266,0.021459,0.002135,0.002602
14.06.91,0.022523,0.006479,0.010017,-0.00535,-0.01026,0,0.010403,0.01234
17.06.91,0,-0.01288,-0.01322,-0.02688,0.025907,-0.01261,-0.00378,-0.00565
18.06.91,-0.01762,-0.0087,0,-0.01658,-0.0202,-0.01702,-0.0036,-0.00405
19.06.91,-0.07287,0,-0.0067,0,-0.02062,-0.00433,-0.00926,-0.00925
20.06.91,-0.02539,0.019737,0,-0.01124,-0.0079,-0.00435,0.000214,0.00088
21.06.91,0.014888,0.006452,0.011804,0.005682,-0.00265,0.004367,0.004219,0.006206
24.06.91,-0.04034,-0.00641,-0.01667,-0.0113,-0.06915,-0.04783,-0.01658,-0.01803
25.06.91,0.006369,0.006452,-0.0017,-0.03429,0.005714,0.009132,-0.00175,-0.00078
26.06.91,0.020253,0.012821,-0.0017,0.053254,0.045455,-0.00905,0.001374,0.002536
27.06.91,0.012407,-0.00422,0.015306,-0.01124,-0.00815,0.004566,0.006774,0.007562
28.06.91,0.001838,-0.01483,-0.00838,-0.02841,0.019178,0.009091,-0.0061,-0.00865
01.07.91,0.047706,0.030108,0.011824,0.005848,-0.02151,0.027027,0.01577,0.018213
02.07.91,-0.04553,-0.01879,0.001669,-0.01163,-0.05769,-0.03509,-0.00101,-0.00119
03.07.91,-0.06055,-0.0234,-0.01333,-0.02941,0,-0.00455,-0.00923,-0.01097
05.07.91,-0.03516,0.002179,-0.00338,0.012121,0,0.013699,0.001917,0.002009
08.07.91,0.08502,0.017391,0.015254,0.035928,0.029155,0.004505,0.008085,0.010319
09.07.91,0.01306,-0.01496,-0.00167,0.063584,0.025496,0.013453,-0.00086,-0.00484
10.07.91,-0.03867,-0.00434,-0.00669,-0.00544,0.033149,0.057522,0.000403,-0.00098
11.07.91,0.015326,0.008715,0.010101,0,-0.02674,0,0.00293,0.003274
12.07.91,0.026415,0.015119,0.003333,0.038251,0.021978,-0.02929,0.007604,0.008701
15.07.91,0.027574,0.006383,0.001661,0.121053,0.005376,0.021552,0.006159,0.005628
16.07.91,-0.03399,-0.00211,-0.0199,-0.03286,-0.02139,0.042194,-0.00175,-0.00222
17.07.91,0.003704,0.014831,-0.02877,-0.02427,-0.03279,0.012146,-0.00013,-0.00094
18.07.91,-0.01107,0,0.019164,0.024876,0.033898,0.008,0.009039,0.010992
19.07.91,0.011194,-0.00418,0.006838,0,0.032787,-0.03175,-0.00193,-0.00298
22.07.91,-0.00369,-0.0021,-0.00509,0,-0.02646,0.012295,-0.00343,-0.00349
23.07.91,-0.01482,-0.01681,-0.01365,-0.01942,-0.03261,0.008097,-0.00842,-0.00904
24.07.91,-0.01504,0.00641,-0.01211,0.00495,0.005618,-0.03615,-0.00271,-0.00206
25.07.91,0.007634,0.004246,0.015762,0.009852,0.022346,0.029167,0.005391,0.006127
26.07.91,0.075758,-0.00634,0.003448,0,-0.01093,-0.01619,0.000878,-7.90E-05
29.07.91,-0.01056,0.008511,0,0,0.005525,0.004115,0.004777,0.005828
30.07.91,0.035587,0.004219,0.005155,0.004878,0.008242,0.012295,0.008724,0.009239
31.07.91,0.010309,-0.0021,0.001709,-0.00485,0.024523,0.028455,0.003966,0.002896
01.08.91,-0.0034,0,-0.00341,-0.00488,0.055851,-0.01976,-0.00097,-0.00178
02.08.91,0,-0.01053,-0.00343,0,-0.00756,0.012097,0.00081,0.000155
05.08.91,-0.01365,-0.00638,-0.01031,-0.0049,-0.01015,0.003984,-0.00485,-0.00548
06.08.91,0.031142,0.023555,0.010417,0.019704,0.041026,0.031746,0.011971,0.014439
07.08.91,0.020134,-0.00343,0.013746,0.009662,-0.00985,0.015385,0.001146,-0.00015
08.08.91,0.039474,-0.01274,0.001695,0.038278,-0.02985,0.026515,-0.00149,-0.00318
09.08.91,0.022152,-0.01075,-0.00338,-0.00922,-0.01282,-0.01476,-0.00393,-0.00565
12.08.91,0.027864,0.002174,-0.0034,0.013953,0.018182,-0.01498,0.001982,0.002325
13.08.91,-0.00602,0.004338,-0.0017,0.036697,0.015306,0.011407,0.004441,0.004123
14.08.91,0,-0.0108,-0.00341,0.026549,0.01005,0.018797,0.002254,0.000719
15.08.91,-0.01212,0.004367,-0.00514,-0.03448,-0.01741,-0.01107,-0.00134,-0.00146
16.08.91,0.003067,0,-0.00861,-0.01786,-0.03291,-0.01866,-0.00797,-0.00963
19.08.91,-0.01835,0.002174,-0.02257,-0.04091,-0.01309,-0.04943,-0.02304,-0.02363
20.08.91,0.003115,-0.00217,0.001776,0.014218,0.013263,0.032,0.007132,0.007863
21.08.91,0.043478,0.013043,0.033688,0.028037,0.057592,0.054264,0.027107,0.029413
22.08.91,0,0.004292,0.001715,-0.02273,-0.0099,0,0.002228,0.001895
23.08.91,0.014881,0.008547,0.023973,0,0.005,-0.00368,0.006185,0.007257
26.08.91,0,-0.00848,-0.00167,-0.0093,0.004975,0,-0.00029,-0.00081
27.08.91,-0.00587,0.002137,-0.0067,-0.01409,0.039604,0.01476,-0.00091,-0.00201
28.08.91,0.010324,0.014925,0.010118,-0.00476,-0.01429,0.007273,0.008424,0.009108
29.08.91,0.00146,-0.0105,-0.00167,0.014354,-0.00966,-0.02527,0.000026,-0.00043
30.08.91,-0.00583,-0.01062,0.001672,0,-0.03415,-0.0037,-0.00144,-0.00262
03.09.91,-0.02493,-0.00429,-0.01002,0,-0.0202,-0.01115,-0.00735,-0.0083
04.09.91,-0.00602,-0.00216,-0.00675,0,-0.00516,-0.00752,-0.00538,-0.00556
05.09.91,-0.02572,0.015119,-0.01868,0,-0.01554,-0.01136,-0.00251,-0.00213
06.09.91,0.003106,0.004255,-0.01903,0,0,-0.01533,0.000119,-0.0001
09.09.91,0,-0.00212,-0.00529,0.009434,-0.01053,0.015564,-0.001,-0.00136
10.09.91,-0.00929,-0.00425,-0.00355,-0.00943,0.015957,-0.00766,-0.01008,-0.01032
11.09.91,0.025,0.004264,0.001779,-0.01429,0.020942,-0.02703,0.001804,0.001378
12.09.91,0.044207,0,-0.01066,0.004831,0.020513,0.051587,0.006595,0.005843
13.09.91,-0.03066,-0.00849,-0.02514,-0.02404,-0.13568,-0.00377,-0.00855,-0.00968
16.09.91,0,0.021413,0.027624,-0.02463,-0.03488,0.022727,0.004196,0.005709
17.09.91,0.018072,-0.00419,-0.00896,0.025253,-0.01205,-0.02222,-0.00036,-0.00073
18.09.91,0.002959,-0.00211,0.001808,-0.00493,0.018293,0.030303,0.003528,0.003735
19.09.91,0.017699,0.00211,0.00361,0,-0.00898,-0.02206,0.003244,0.001602
20.09.91,0.002899,-0.00632,0.007338,0.00495,0.021148,0.007519,0.002259,0.000929
23.09.91,-0.01879,-0.00636,-0.00719,0,-0.02959,-0.01119,-0.00428,-0.00516
24.09.91,0.036819,0.014925,0.012681,-0.01478,0.018293,0.003774,0.004593,0.004638
25.09.91,-0.00284,-0.0021,-0.01431,0.005,0.002994,0.030075,-0.00144,-0.00214
26.09.91,0.017094,-0.01053,0.001815,0.014925,0.014925,0.007299,-0.00019,-0.00101
27.09.91,-0.0112,0,-0.00181,-0.0049,-0.00588,0.032609,-0.00155,-0.00153
30.09.91,0.008499,0.012766,0.00726,0,0,-0.00351,0.005513,0.005079
01.10.91,-0.0014,0.012605,0.007207,-0.03448,-0.02663,0,0.002719,0.003455
02.10.91,-0.0211,0,0.008945,0.005102,-0.02736,0.010563,-0.00235,-0.00242
03.10.91,0.005747,-0.01245,-0.0195,-0.02538,-0.0125,-0.02439,-0.00887,-0.00976
04.10.91,0.007143,-0.0063,-0.01085,-0.01042,0.012658,-0.03571,-0.00572,-0.0084
07.10.91,0.004255,0.002114,-0.01645,-0.01053,0,0.040741,-0.00561,-0.00456
08.10.91,0.008475,0.014768,-0.00372,0.005319,-0.03438,-0.03203,0.002625,0.003083
09.10.91,0.002801,-0.01247,-0.02425,-0.02646,-0.00324,-0.02206,-0.00843,-0.01017
10.10.91,0.002793,0.014737,0.028681,0.021739,0.090909,0.030075,0.007057,0.009952
11.10.91,-0.00139,-0.00208,-0.01115,0.021277,-0.00298,0.007299,0.003053,0.002365
14.10.91,0.029289,0.012474,0.016917,0.015625,0.020896,0.01087,0.011939,0.01316
15.10.91,-0.00949,0,0.03512,0.071795,0.035088,0.003584,0.011918,0.011747
16.10.91,-0.00684,-0.00616,0.017857,-0.00957,0.025424,0.010714,0.006821,0.004578
17.10.91,-0.01653,0.008264,0.003509,-0.03865,-0.03857,0.007067,-0.00236,-0.00224
18.10.91,0.008403,0.008197,-0.00175,0.01005,0.008596,-0.00702,0.001822,0.00148
21.10.91,0.011111,-0.00407,-0.00525,-0.00498,-0.02273,-0.0318,-0.00553,-0.00632
22.10.91,0.004121,-0.00204,0.001761,0.005,0.002907,0.007299,-0.00384,-0.00562
23.10.91,-0.01231,-0.00409,0.012302,-0.02488,-0.0087,-0.01087,-0.00046,0.000284
24.10.91,0,-0.00616,-0.01215,-0.02551,-0.00585,0.010989,-0.00767,-0.0074
25.10.91,-0.00831,0.002066,-0.02812,0.005236,0,-0.01087,-0.00285,-0.00226
28.10.91,0.00838,0.018557,0.016275,0.020833,0.005882,0.040293,0.011443,0.013847
29.10.91,0.00554,-0.00202,0.008897,0.010204,0.023392,0.007042,0.005904,0.005032
30.10.91,0.041322,-0.00811,-0.01058,0.005051,0,0.010526,0.005332,0.003781
31.10.91,-0.00661,-0.00205,-0.01604,-0.00503,-0.07143,0.010417,0.001288,-0.00127
01.11.91,-0.01332,-0.0082,-0.00906,0,0.030769,-0.00687,-0.00271,-0.00291
04.11.91,-0.01754,0.018595,0.001828,-0.0202,-0.0209,0,-0.00299,-0.00266
05.11.91,0.03022,-0.00333,-0.0073,0.015464,0.02439,0.00692,-0.00222,-0.00402
06.11.91,0.016,0.006173,0.007353,0.015228,-0.00595,-0.00344,0.002808,0.003241
07.11.91,-0.00525,-0.00818,0,0.015,0.02994,0.013793,0.009024,0.009616
08.11.91,0.005277,-0.00825,0.00365,-0.01478,0.005814,0.003401,0.000282,-0.00211
11.11.91,0.023622,0.002079,-0.00364,-0.02,-0.00578,-0.00339,0.001574,0.000585
12.11.91,0.024359,0,0.009124,0.020408,0.005814,0.006803,0.008721,0.009208
13.11.91,0.011264,0,0.007233,-0.005,0,-0.01689,0.001391,0.001689
14.11.91,-0.01733,-0.0083,0.010772,0,0,-0.0378,-0.00099,-0.00065
15.11.91,-0.04282,-0.04184,-0.04263,-0.0402,-0.05202,-0.01071,-0.03408,-0.03659
18.11.91,0.023684,0.017467,0.018553,-0.01047,0.018293,0.036101,0.005155,0.006848
19.11.91,-0.01028,0.012876,-0.00729,-0.03704,0,-0.03484,-0.01542,-0.01511
20.11.91,0.002597,-0.01059,-0.01651,0.010989,-0.01198,0.00361,-0.00122,-0.00235
21.11.91,0.007772,0.006424,-0.00373,-0.0163,0,0.017986,0.004232,0.004042
22.11.91,-0.01285,-0.01702,-0.00562,-0.01105,-0.00606,-0.0212,-0.00917,-0.01031
25.11.91,-0.00391,0.006494,-0.00942,-0.00559,-0.01829,-0.02527,-0.00302,-0.00213
26.11.91,-0.01177,0.002151,0,-0.00562,0.018634,0.007407,0.004768,0.00698
27.11.91,0.007937,0.002146,-0.0038,-0.0226,0.003049,-0.02941,-0.00197,-0.00373
29.11.91,0.020997,0.004283,-0.01145,-0.02312,-0.00304,-0.01136,-0.00141,-0.00353
02.12.91,0.041131,0.012793,0.015444,0.035503,0.021341,0.011494,0.013481,0.01647
03.12.91,0.001235,-0.01474,-0.00875,-0.01143,-0.00896,0.007576,0.000812,-0.00115
04.12.91,0.006165,-0.01068,-0.01741,-0.01734,-0.00301,-0.01128,-0.0013,-0.00234
05.12.91,-0.00245,-0.01296,-0.01772,-0.04706,-0.00302,-0.01141,-0.00504,-0.00705
06.12.91,0.02457,0,0.024048,-0.00617,0.012121,0.007692,0.003775,0.004531
09.12.91,-0.02158,-0.01751,0.015656,-0.01242,0.011976,0,-0.00204,-0.00222
10.12.91,-0.00245,0.004454,0.001927,-0.02548,0.017751,-0.00763,-0.00123,-0.00095
11.12.91,-0.00983,0.006652,0.011538,-0.01961,-0.00872,0.003846,-0.002,-0.00053
12.12.91,0.012407,0.015419,0.013308,0.06,0.020528,0,0.008725,0.010193
13.12.91,0,0.006508,0.018762,0.025157,0.017241,0.011494,0.00707,0.007653
16.12.91,0.001225,-0.00216,-0.00184,0,0.016949,0.015152,0.00153,-2.60E-05
17.12.91,-0.00245,0.00216,0.009225,-0.04295,-0.01111,0,-0.00485,-0.00447
18.12.91,0.009816,0.00431,-0.00183,-0.00641,0.008427,-0.00373,0.001107,0.001933
19.12.91,-0.00122,0.008584,-0.00183,0.006452,-0.05293,-0.00375,-0.00384,-0.0025
20.12.91,0.004866,0.006383,0.023853,0.038462,0,0.018797,0.009691,0.011816
23.12.91,0.033898,-0.01057,0.032258,0.039479,0.035294,0.062731,0.022198,0.025269
24.12.91,-0.00468,-0.01709,0.026042,0.017857,0.028409,0.020833,0.00817,0.006325
26.12.91,0.015294,-0.00217,0.01692,0.02924,0.049724,0.034014,0.013937,0.013798
27.12.91,0.023175,0.015251,-0.01498,0.028409,0,0.036184,0.006088,0.004002
30.12.91,0.003398,0.004292,0.038851,0.033149,0.026316,-0.00318,0.020303,0.021355
31.12.91,0.004515,0.040598,-0.00488,-0.09091,0.005128,0.003185,0.006061,0.004697
02.01.92,0.024719,-0.01437,0.001634,0.1,0.02551,0,-0.00058,0.000408
03.01.92,-0.00877,0.002083,-0.00489,0.02139,-0.00498,0,0.005578,0.004985
06.01.92,0.030973,-0.00832,-0.00492,0.036649,-0.015,-0.00318,0.000024,-0.00329
07.01.92,0.030043,-0.00629,-0.00494,0.015152,0.045685,-0.00637,0.000521,-0.00134
08.01.92,0.035417,-0.01266,-0.00166,0.044776,0.014563,-0.00641,0.003953,0.001677
09.01.92,0.024145,-0.00641,-0.01327,0.047619,0.023923,0.009677,0.002767,-0.00117
10.01.92,-0.01572,0.010753,0.001681,-0.01818,-0.01402,-0.00959,-0.00594,-0.00601
13.01.92,0.01497,0.008511,0.010067,0,0.014218,-0.00323,-0.00088,-0.00183
14.01.92,0.00885,0.016878,0.013289,0.050926,0.018692,0.055016,0.013022,0.014722
15.01.92,0.025341,-0.01245,0.011475,0.061674,0.027523,-0.01227,0.002924,0.000785
16.01.92,-0.02852,-0.0063,0.011345,-0.01245,0.089286,-0.00311,-0.00534,-0.00608
17.01.92,-0.00979,0.012685,0.019231,-0.03782,0.02459,0.021807,0.001251,0.001554
20.01.92,-0.03162,0.002088,0.012579,-0.02183,-0.016,0.009146,-0.006,-0.00597
21.01.92,-0.02551,0.014583,-0.03106,-0.00446,-0.03252,0,-0.01105,-0.00894
22.01.92,0.051309,-0.02259,0.019231,-0.00897,0.029412,0.018127,0.013437,0.013305
23.01.92,-0.00398,-0.0084,-0.00629,0.004525,0.010204,0.002967,-0.00401,-0.00758
24.01.92,-0.003,0.021186,-0.00791,0.018018,0.008081,-0.00888,0.001265,0.001253
27.01.92,-0.0321,0.004149,-0.0016,0.013274,-0.01603,-0.01493,-0.00147,-0.00118
28.01.92,0.001036,-0.00207,-0.0016,0.004367,0.020367,0.024242,0.000137,-7.20E-05
29.01.92,0.031056,-0.01656,-0.0096,-0.03913,-0.03393,-0.04154,-0.00978,-0.01113
30.01.92,-0.00803,-0.00632,-0.01131,0.022624,0.002066,0.021672,0.004172,0.003144
31.01.92,-0.02632,-0.01271,-0.01634,-0.00885,-0.01237,0.006061,-0.00481,-0.0069
03.02.92,0.039501,0.015021,0.009967,0.008929,-0.00209,-0.02711,0.002602,0.00181
04.02.92,-0.004,0.006342,0.011513,0.026549,0.048117,0.006192,0.009856,0.010549
05.02.92,0.022088,-0.01395,0.00813,0.021552,0.001996,0.009231,0.002358,-2.40E-05
06.02.92,-0.00786,0.010776,0,0.029536,-0.00598,0,0.00053,-4.80E-05
07.02.92,-0.00396,-0.00213,-0.00323,0.008197,0.034068,-0.0122,-0.00535,-0.0066
10.02.92,-0.00994,-0.00214,0.001618,0.044715,0.011628,0.021605,0.004792,0.006519
11.02.92,-0.01606,-0.00428,-0.00485,-0.01556,0.003831,-0.01511,0.000311,-2.40E-05
12.02.92,0.026531,0.010753,0.011364,0.031621,0.038168,0.006135,0.008712,0.008145
13.02.92,-0.02585,-0.00851,-0.00642,-0.00383,0.007353,-0.00915,-0.00802,-0.00825
14.02.92,-0.02653,0,-0.00323,-0.00385,-0.02007,-0.01539,-0.00206,-0.00293
18.02.92,-0.00839,-0.01931,0,-0.00386,-0.03911,-0.00938,-0.01155,-0.01236
19.02.92,-0.02643,0.002188,0.016207,-0.01938,-0.01163,0.006309,0.000003,0.00216
20.02.92,0.02063,0.0131,0.025518,0.027668,0.035294,0.009404,0.012481,0.013815
21.02.92,-0.02553,-0.00216,0,0.030769,0.026515,0.003106,-0.00499,-0.0059
24.02.92,0.003275,-0.00432,-0.00156,0.011194,-0.03506,-0.03406,-0.00037,0.001969
25.02.92,0.007617,-0.00651,-0.0109,-0.02583,-0.02486,0.012821,-0.00419,-0.00442
26.02.92,0.053996,0.00655,0,0.003788,0.027451,0.044304,0.011716,0.011938
27.02.92,0.023566,-0.00651,-0.0063,0.018868,-0.01527,0.006061,-0.00087,-0.00359
28.02.92,-0.01101,-0.00218,-0.00317,-0.0037,-0.0155,0,-0.00234,-0.0028
02.03.92,-0.00405,-0.01969,0.011129,-0.01115,0.035433,-0.01205,0.000956,-0.00061
03.03.92,0.002033,-0.0067,-0.00566,0,-0.01331,0.018293,0.000522,0.00097
04.03.92,-0.00609,-0.01124,-0.01115,-0.0188,-0.01734,0.005988,-0.00703,-0.00853
05.03.92,-0.0102,0.011364,0.00161,-0.03448,-0.00392,-0.01191,-0.00841,-0.00689
06.03.92,-0.02474,0,-0.00322,-0.01191,-0.01969,-0.03012,-0.00537,-0.00509
09.03.92,0.006342,-0.00225,0,0.048193,0,-0.00621,0.001415,0.001904
10.03.92,0.023109,-0.00225,0.003226,-0.00766,0.036145,0,0.0053,0.004146
11.03.92,-0.01232,0,-0.00804,-0.01158,-0.03101,-0.00625,-0.00714,-0.00703
12.03.92,0.007277,0.020316,0,-0.01563,0.024,-0.00629,-0.00127,-0.00035
13.03.92,-0.00103,0.011062,0.011345,0.019841,0,0.006329,0.004302,0.004828
16.03.92,0.02686,-0.00438,0,0.003891,0.021484,0,0.000301,0.001355
17.03.92,0.030181,0,0.008013,0.034884,0.005736,-0.00629,0.007309,0.00785
18.03.92,-0.0127,-0.01978,-0.00159,0.007491,0.013308,0.006329,0.000023,-0.00105
19.03.92,0.008902,-0.00673,-0.00478,0.02974,-0.01501,-0.00315,0.001775,0.001589
20.03.92,0.007843,-0.01129,0.0064,0.021661,-0.00952,-0.00631,0.001748,0.00366
23.03.92,0,0.009132,-0.00636,-0.01767,-0.02692,-0.00318,-0.00266,-0.00338
24.03.92,-0.00778,-0.00226,-0.0048,-0.01079,-0.03162,0.019108,-0.00259,-0.00251
25.03.92,0.007843,-0.00227,0.001608,0,-0.01633,0.025,-0.00118,-0.00333
26.03.92,-0.02724,0.013636,-0.01284,0.018182,-0.0249,0.015244,-0.00097,0.000834
27.03.92,-0.03,-0.01121,-0.00976,-0.01071,-0.05957,-0.03003,-0.01042,-0.01069
30.03.92,-0.01031,-0.00227,-0.00164,-0.0361,-0.0362,0.018576,-0.00186,-0.00124
31.03.92,-0.0125,-0.00455,-0.00329,-0.00974,0.037559,-0.02128,0.001499,0.001712
01.04.92,0.016878,0.006849,0.008251,-0.00382,0.00905,-0.00932,0.000199,0.001338
